"OTU" "name" "all" "AF_A" "AF_B" "AM_A" "AM_B" "AQ_A" "AQ_B" "AX_A" "AX_B" "BB_A" "BB_B" "BF_A" "BF_B" "BI_A" "BI_B" "BM_A" "BM_B" "BU_A" "BU_B" "BX_A" "BX_B"
"2425" 2425 "AQ_B_27183_1_719*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2426" 2426 "AQ_A_8465_1_209*" 7 2 2 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2427" 2427 "AF_A_9029_2_760*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2428" 2428 "AQ_A_19419_1_721*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2429" 2429 "AQ_B_21895_1_907*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2430" 2430 "AF_A_6752_2_538*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2431" 2431 "BX_A_94539_3_260*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"2432" 2432 "BU_B_33750_4_515*" 36 8 8 0 0 10 7 0 0 0 0 0 0 0 0 0 0 0 1 1 1
"2433" 2433 "AQ_A_3939_1_447*" 10 2 2 0 0 3 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1
"2434" 2434 "AF_A_20180_2_6*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2435" 2435 "AQ_A_9268_1_237*" 13 1 1 0 0 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2436" 2436 "AF_A_6627_2_305*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2437" 2437 "AQ_A_4908_1_768*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2438" 2438 "BU_A_30542_4_391*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"2439" 2439 "AF_A_12383_2_537*" 7 3 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2440" 2440 "AQ_A_17092_1_457*" 10 1 1 0 0 3 2 0 0 0 0 0 0 0 0 0 0 0 2 1 0
"2441" 2441 "AQ_B_20581_1_879*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2442" 2442 "AQ_A_16485_1_90*" 10 3 3 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1
"2443" 2443 "AF_A_17415_2_123*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2444" 2444 "AQ_B_34054_1_566*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2445" 2445 "AF_A_19861_2_172*" 125 28 28 0 0 23 34 0 0 0 0 0 0 0 0 0 0 1 6 3 2
"2446" 2446 "AQ_B_19434_1_46*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2447" 2447 "AF_A_18103_2_716*" 12 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2448" 2448 "AQ_B_5344_1_352*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2449" 2449 "AF_A_122_2_465*" 6 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2450" 2450 "AF_A_32829_2_897*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2451" 2451 "AF_A_13910_2_46*" 36 11 11 0 0 7 4 0 0 0 0 0 0 0 0 0 0 0 2 1 0
"2452" 2452 "AF_A_39022_2_677*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2453" 2453 "AF_A_1114_2_253*" 6 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2454" 2454 "AF_A_9021_2_181*" 6 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2455" 2455 "AF_A_19550_2_225*" 8 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2456" 2456 "AF_A_17083_2_289*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2457" 2457 "BU_B_69948_4_210*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"2458" 2458 "AQ_A_12486_1_695*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2459" 2459 "AQ_B_9392_1_662*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2460" 2460 "AF_A_16979_2_229*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2461" 2461 "AF_A_13806_2_452*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2462" 2462 "AF_A_3936_2_362*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2463" 2463 "AQ_A_12172_1_455*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2464" 2464 "AQ_A_7177_1_506*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2465" 2465 "AF_A_30314_2_788*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2466" 2466 "AQ_A_1484_1_702*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2467" 2467 "AQ_B_38551_1_364*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2468" 2468 "BU_B_61865_4_987*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"2469" 2469 "AF_A_28935_2_474*" 21 3 3 0 0 8 4 0 0 0 0 0 0 0 0 0 0 0 1 2 0
"2470" 2470 "AQ_A_15644_1_927*" 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"2471" 2471 "AQ_B_15598_1_668*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2472" 2472 "AQ_A_3329_1_20*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2473" 2473 "AF_A_34697_2_593*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2474" 2474 "BX_B_102142_3_193*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"2475" 2475 "BX_A_82605_3_564*" 18 5 5 0 0 1 4 0 0 0 0 0 0 0 0 0 0 1 0 2 0
"2476" 2476 "AQ_A_13819_1_225*" 11 0 0 0 0 5 5 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"2477" 2477 "AQ_A_5553_1_736*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2478" 2478 "AF_A_15973_2_614*" 11 2 2 0 0 3 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1
"2479" 2479 "AQ_A_16183_1_775*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2480" 2480 "AQ_A_5946_1_517*" 15 2 2 0 0 3 4 0 0 0 0 0 0 0 0 0 0 0 0 3 1
"2481" 2481 "AQ_A_20502_1_4*" 23 3 3 0 0 6 4 0 0 0 0 0 0 0 0 0 0 1 4 2 0
"2482" 2482 "AF_A_35367_2_374*" 29 4 4 0 0 9 6 0 0 0 0 0 0 0 0 0 0 3 0 2 1
"2483" 2483 "AF_A_35792_2_155*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2484" 2484 "AF_A_29305_2_654*" 46 10 10 0 0 14 8 0 0 0 0 0 0 0 0 0 0 0 1 1 2
"2485" 2485 "AF_A_8993_2_68*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2486" 2486 "AQ_B_6393_1_140*" 12 1 1 0 0 2 5 0 0 0 0 0 0 0 0 0 0 1 0 1 1
"2487" 2487 "AF_A_34634_2_420*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2488" 2488 "AQ_A_1352_1_928*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2489" 2489 "AQ_A_1639_1_942*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2490" 2490 "AF_A_11700_2_177*" 72 15 15 0 0 17 19 0 0 0 0 0 0 0 0 0 0 1 1 0 4
"2491" 2491 "AQ_B_1373_1_967*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2492" 2492 "AQ_A_9391_1_64*" 4 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2493" 2493 "AF_A_21374_2_260*" 10 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2494" 2494 "BU_A_36393_4_27*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"2495" 2495 "AF_A_31020_2_516*" 47 8 8 0 0 15 6 0 0 0 0 0 0 0 0 0 0 2 4 3 1
"2496" 2496 "AF_A_4328_2_143*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2497" 2497 "AF_A_11789_2_816*" 22 3 3 0 0 6 8 0 0 0 0 0 0 0 0 0 0 1 0 1 0
"2498" 2498 "AQ_B_20396_1_706*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2499" 2499 "BX_A_92646_3_20*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"2500" 2500 "AQ_A_4375_1_694*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2501" 2501 "AF_A_8085_2_852*" 26 4 4 0 0 5 8 0 0 0 0 0 0 0 0 0 0 0 2 1 2
"2502" 2502 "BX_A_73515_3_243*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"2503" 2503 "AF_A_11640_2_117*" 4 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2504" 2504 "AF_A_10085_2_202*" 48 10 10 0 0 7 11 0 0 0 0 0 0 0 0 0 0 1 2 3 4
"2505" 2505 "AQ_B_17837_1_78*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2506" 2506 "AQ_B_4603_1_684*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2507" 2507 "AF_A_30142_2_209*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2508" 2508 "AQ_A_8918_1_223*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2509" 2509 "AQ_B_25775_1_924*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2510" 2510 "AF_A_25065_2_450*" 20 6 6 0 0 1 4 0 0 0 0 0 0 0 0 0 0 0 2 0 1
"2511" 2511 "AQ_A_12612_1_762*" 2 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2512" 2512 "BX_A_83277_3_165*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"2513" 2513 "AF_A_33664_2_918*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2514" 2514 "AQ_A_19886_1_329*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2515" 2515 "AF_A_26870_2_259*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2516" 2516 "BU_B_38076_4_995*" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
"2517" 2517 "AF_A_8115_2_566*" 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"2518" 2518 "AQ_A_2006_1_723*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2519" 2519 "BU_B_56808_4_673*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"2520" 2520 "AF_A_4292_2_489*" 3 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2521" 2521 "BU_A_25792_4_17*" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
"2522" 2522 "AF_A_33689_2_166*" 85 17 17 0 0 16 21 0 0 0 0 0 0 0 0 0 0 2 3 5 4
"2523" 2523 "AQ_A_6383_1_132*" 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"2524" 2524 "AQ_B_16838_1_636*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2525" 2525 "AQ_A_21179_1_205*" 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"2526" 2526 "AF_A_6833_2_365*" 21 4 4 0 0 3 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"2527" 2527 "BX_A_64214_3_614*" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
"2528" 2528 "AQ_B_19514_1_166*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2529" 2529 "AF_A_7901_2_100*" 69 9 9 0 0 16 27 0 0 0 0 0 0 0 0 0 0 2 2 2 2
"2530" 2530 "AF_A_25473_2_923*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2531" 2531 "AQ_B_40058_1_858*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2532" 2532 "AF_A_37771_2_310*" 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"2533" 2533 "BU_B_57465_4_101*" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
"2534" 2534 "AF_A_5227_2_217*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2535" 2535 "AF_A_9117_2_933*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2536" 2536 "AF_A_4356_2_549*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2537" 2537 "AQ_B_39733_1_212*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2538" 2538 "AF_A_11453_2_57*" 67 14 14 0 0 21 9 0 0 0 0 0 0 0 0 0 0 1 2 2 4
"2539" 2539 "AQ_B_16912_1_343*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2540" 2540 "AF_A_13049_2_671*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2541" 2541 "AQ_B_7789_1_514*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2542" 2542 "AF_A_20324_2_991*" 20 1 1 0 0 5 9 0 0 0 0 0 0 0 0 0 0 0 2 0 2
"2543" 2543 "AQ_A_4329_1_55*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2544" 2544 "BX_A_73180_3_935*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"2545" 2545 "AQ_A_6125_1_757*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2546" 2546 "AQ_B_7554_1_221*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2547" 2547 "AQ_B_32255_1_644*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2548" 2548 "AF_A_21651_2_327*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2549" 2549 "AQ_A_5345_1_842*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2550" 2550 "BX_A_85083_3_684*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"2551" 2551 "AF_A_27470_2_40*" 10 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2552" 2552 "AF_A_17131_2_116*" 86 18 18 0 0 17 23 0 0 0 0 0 0 0 0 0 0 1 0 4 5
"2553" 2553 "AQ_B_2717_1_995*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2554" 2554 "AQ_B_24520_1_497*" 12 2 2 0 0 2 3 0 0 0 0 0 0 0 0 0 0 1 0 1 1
"2555" 2555 "AF_A_30844_2_629*" 3 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2556" 2556 "BU_B_41454_4_377*" 8 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 5 0 0
"2557" 2557 "BU_B_68132_4_895*" 11 3 3 0 0 1 2 0 0 0 0 0 0 0 0 0 0 1 1 0 0
"2558" 2558 "AF_A_31611_2_583*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2559" 2559 "AQ_A_22369_1_247*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2560" 2560 "AQ_B_22514_1_455*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2561" 2561 "BU_B_55078_4_147*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"2562" 2562 "AQ_B_8164_1_348*" 10 2 2 0 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2563" 2563 "AQ_B_28180_1_281*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2564" 2564 "BX_A_82127_3_504*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"2565" 2565 "AF_A_9121_2_873*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2566" 2566 "BX_B_100099_3_532*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"2567" 2567 "BU_B_59650_4_920*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"2568" 2568 "AF_A_4628_2_955*" 6 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2569" 2569 "AF_A_38532_2_264*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2570" 2570 "AQ_B_9224_1_835*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2571" 2571 "AF_A_14606_2_699*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2572" 2572 "AQ_A_5762_1_397*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2573" 2573 "AF_A_8955_2_121*" 30 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2574" 2574 "AF_A_4227_2_602*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2575" 2575 "AQ_B_22400_1_628*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2576" 2576 "AQ_B_5413_1_871*" 5 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"2577" 2577 "AQ_A_15681_1_2*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2578" 2578 "AQ_B_29949_1_602*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2579" 2579 "BU_B_66023_4_369*" 9 3 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"2580" 2580 "AF_A_32894_2_957*" 20 5 5 0 0 2 5 0 0 0 0 0 0 0 0 0 0 0 1 1 1
"2581" 2581 "AF_A_14235_2_692*" 4 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2582" 2582 "AQ_B_10502_1_337*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2583" 2583 "BU_B_65581_4_196*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"2584" 2584 "AF_A_11674_2_696*" 3 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2585" 2585 "AF_A_3539_2_874*" 3 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2586" 2586 "AF_A_7527_2_206*" 15 4 4 0 0 1 5 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"2587" 2587 "BX_A_66589_3_621*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"2588" 2588 "AF_A_2557_2_108*" 238 48 48 0 0 34 82 0 0 0 0 0 0 0 0 0 0 5 4 2 15
"2589" 2589 "AF_A_38727_2_790*" 9 4 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2590" 2590 "AF_A_31507_2_237*" 4 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2591" 2591 "AF_A_32816_2_438*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2592" 2592 "AF_A_13152_2_731*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2593" 2593 "AQ_A_11644_1_667*" 4 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2594" 2594 "AF_A_3712_2_129*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2595" 2595 "BU_B_64844_4_16*" 17 3 3 0 0 1 6 0 0 0 0 0 0 0 0 0 0 1 2 0 1
"2596" 2596 "AQ_A_1053_1_169*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2597" 2597 "BU_B_54346_4_27*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"2598" 2598 "AF_A_9773_2_428*" 13 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 7 0 0
"2599" 2599 "BU_B_36761_4_236*" 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0
"2600" 2600 "AF_A_34157_2_406*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2601" 2601 "AQ_A_20823_1_883*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2602" 2602 "BX_B_86203_3_24*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"2603" 2603 "BU_B_55916_4_846*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"2604" 2604 "AQ_B_23046_1_522*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2605" 2605 "BU_B_32748_4_741*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"2606" 2606 "AQ_A_19336_1_82*" 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"2607" 2607 "AQ_B_35053_1_121*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2608" 2608 "AF_A_34208_2_120*" 4 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2609" 2609 "AQ_A_11932_1_275*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2610" 2610 "BX_A_81920_3_158*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"2611" 2611 "AQ_A_22323_1_533*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2612" 2612 "AQ_A_21845_1_865*" 3 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2613" 2613 "AQ_A_17064_1_916*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2614" 2614 "AQ_B_5277_1_405*" 6 2 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"2615" 2615 "AF_A_26255_2_12*" 75 16 16 0 0 22 9 0 0 0 0 0 0 0 0 0 0 3 2 3 4
"2616" 2616 "BU_B_65483_4_768*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"2617" 2617 "BU_B_65286_4_535*" 7 1 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 3 0 0
"2618" 2618 "AF_A_11639_2_410*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2619" 2619 "AF_A_31293_2_523*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2620" 2620 "AF_A_7714_2_386*" 4 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2621" 2621 "AQ_B_28296_1_48*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2622" 2622 "AF_A_2248_2_334*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2623" 2623 "AF_A_30417_2_908*" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2624" 2624 "BX_B_83884_3_137*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"2625" 2625 "AQ_A_2743_1_345*" 2 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2626" 2626 "BU_B_50883_4_186*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"2627" 2627 "BU_B_39342_4_363*" 5 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 2 0 0
"2628" 2628 "AQ_A_3340_1_539*" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2629" 2629 "BX_B_99249_3_878*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"2630" 2630 "BX_B_89331_3_324*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"2631" 2631 "BU_B_55301_4_899*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"2632" 2632 "AQ_B_39848_1_731*" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2633" 2633 "AF_A_16220_2_787*" 35 9 9 0 0 4 11 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"2634" 2634 "AF_A_889_2_592*" 9 2 2 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"2635" 2635 "AQ_A_19178_1_301*" 15 2 2 0 0 1 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"2636" 2636 "BU_A_34858_4_712*" 5 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 1 1 0 0
